,summary,Wirtschaft,Russland,Politik,Quelle,Wetter,Gesellschaft,Other,Klimawandel,word
EU-Kommission,15.867989707313953,0.016973241789241734,-0.18622594341054585,0.29178226803978696,0.034871645039122226,-0.5695038412334409,0.6133503666330045,-1.3486326792806425,-0.4399658709083668,EU-Kommission
die eu-kommission,8.228828590977345,0.2851094018380546,-0.24087029234409674,0.2204585910338254,0.15288979047065757,-0.45854638627288546,0.2502759209686722,-0.6919724958068677,-0.35748463643087475,die eu-kommission
gestern,7.68354275729931,0.2203206186797547,-0.24277086930590638,0.21408969840657419,0.20391727579723037,-0.4394696404769832,0.24090892853801998,-0.6234095625913578,-0.3425926373201129,gestern
eu-kommission gestern,7.68354275729931,0.2203206186797547,-0.24277086930590638,0.21408969840657419,0.20391727579723037,-0.4394696404769832,0.24090892853801998,-0.6234095625913578,-0.3425926373201129,eu-kommission gestern
gestern neu,7.580477879266009,0.24427901897533622,-0.25502830173382357,0.1999974566858069,0.21537569496993625,-0.4438048713734208,0.22567981307033896,-0.6099050676980532,-0.3485287163163477,gestern neu
Maßnahmen,14.251141972937125,0.04646026658880763,-0.14796366701324573,0.24778077252386488,0.11597401752611322,-0.5181306369853749,0.47961410168347834,-1.2411658672284351,-0.39044144325280744,Maßnahmen
neu maßnahme,7.544496892402601,0.26921844687248586,-0.26505286059992655,0.18886784215556823,0.22045701509709822,-0.4492208784630447,0.21388730619386623,-0.60514723434208,-0.3548806359746518,neu maßnahme
vorgestellt,7.524700137614306,0.33373792968717086,-0.2894355391128383,0.16236323082739812,0.22733368288051994,-0.4650628895790389,0.1861507370346752,-0.6025197862918963,-0.3724655676913815,vorgestellt
maßnahme vor+stell,7.524700137614306,0.33373792968717086,-0.2894355391128383,0.16236323082739812,0.22733368288051994,-0.4650628895790389,0.1861507370346752,-0.6025197862918963,-0.3724655676913815,maßnahme vor+stell
Energiepreisen,8.237406662455845,0.7059386490854048,-0.42587203160546133,0.021994164043559892,0.16046869937946862,-0.5866090509177508,0.04362103037534143,-0.6930143942277839,-0.4970743981114813,Energiepreisen
vor+stell energie+preis,8.237406662455845,0.7059386490854048,-0.42587203160546133,0.021994164043559892,0.16046869937946862,-0.5866090509177508,0.04362103037534143,-0.6930143942277839,-0.4970743981114813,vor+stell energie+preis
entgegenzuwirken,7.356780972121806,0.3822499378270386,-0.34190140529157226,0.10324925131871782,0.3073674221213465,-0.4929671741581703,0.12346246372429005,-0.5799512944222682,-0.4054362096852719,entgegenzuwirken
energie+preis entgegen+wirk,7.356780972121806,0.3822499378270386,-0.34190140529157226,0.10324925131871782,0.3073674221213465,-0.4929671741581703,0.12346246372429005,-0.5799512944222682,-0.4054362096852719,energie+preis entgegen+wirk
dazu etwa,7.132409076615048,0.19669709067545577,-0.35643770774792627,0.08408545138254041,0.46870813826707924,-0.4919885357568601,0.1020105148946257,-0.5489778815390836,-0.40769234784778063,dazu etwa
Preisindex,7.210140000668812,0.14602813115465108,-0.3800062162947371,0.05913476727935703,0.5412565101876332,-0.5111316624053929,0.07640201205984622,-0.5598171939497906,-0.42776219970120793,Preisindex
etwa preisindex,7.210140000668812,0.14602813115465108,-0.3800062162947371,0.05913476727935703,0.5412565101876332,-0.5111316624053929,0.07640201205984622,-0.5598171939497906,-0.42776219970120793,etwa preisindex
Flüssiggas,8.021285330562078,-0.013861226823442088,-0.506192427661682,-0.06925601779798278,0.7978389150481395,-0.6304378633819521,-0.053016483727018365,-0.6664274999663359,-0.5485123109364558,Flüssiggas
